,Unnamed: 0,state_code,county_code,site_num,parameter_code,poc,latitude,longitude,year,observation_count,observation_percent,valid_day_count,required_day_count,exceptional_data_count,null_data_count,primary_exceedance_count,secondary_exceedance_count,num_obs_below_mdl,arithmetic_mean,arithmetic_standard_dev,first_max_value,second_max_value,third_max_value,fourth_max_value,first_max_non_overlapping_value,second_max_non_overlapping_value,ninety_nine_percentile,ninety_eight_percentile,ninety_five_percentile,ninety_percentile,seventy_five_percentile,fifty_percentile,ten_percentile
256,996256,18,97,78,42101,1,39.811097,-86.114469,2010,4168,48,173,365,0,0,0.0,0.0,0,0.350504,0.194956,1.5,1.5,1.4,1.4,1.5,1.4,1.2,1.0,0.7,0.6,0.4,0.3,0.2
257,996752,8,41,6004,42101,1,38.921382,-104.813032,1994,8727,100,363,365,0,0,0.0,0.0,0,0.540736,0.351133,2.3,2.3,2.2,2.2,2.3,2.2,1.6,1.4,1.2,1.0,0.7,0.5,0.1
258,1008264,6,25,1003,42101,1,32.79222,-115.56306,2002,8648,99,357,365,0,0,0.0,0.0,0,0.354741,0.325456,2.9,2.9,2.8,2.8,2.9,2.8,1.5,1.3,0.9,0.7,0.5,0.3,0.0
259,1012263,17,163,10,42101,1,38.612034,-90.160477,2002,8597,98,356,365,0,0,0.0,0.0,0,0.466046,0.273729,2.8,2.8,2.7,2.6,2.8,2.6,1.7,1.4,0.9,0.7,0.5,0.4,0.2
260,1013622,17,31,4002,42101,1,41.855243,-87.75247,1992,8534,97,355,366,0,0,0.0,0.0,0,0.538458,0.477726,5.0,4.9,4.8,4.7,5.0,4.0,2.4,1.9,1.4,1.1,0.7,0.4,0.1
261,1013633,18,141,1008,42101,1,41.693659,-86.236673,1992,1896,22,79,366,0,0,0.0,0.0,0,0.520042,0.331717,3.3,3.2,3.2,3.1,3.3,2.5,1.8,1.5,1.1,0.9,0.6,0.4,0.3
262,1034909,6,67,6,42101,1,38.613779,-121.368014,1996,8628,98,352,366,0,0,0.0,0.0,0,0.610014,0.651431,6.0,5.9,5.9,5.8,6.0,5.0,3.5,2.8,1.9,1.3,0.7,0.4,0.2
263,1035324,36,47,71,42101,1,40.695783,-73.983683,1995,7072,81,291,365,0,0,2.0,2.0,0,1.948176,0.942009,9.8,9.7,9.3,8.8,9.8,7.9,4.9,4.5,3.7,3.1,2.4,1.7,1.0
264,1042644,21,111,75,42101,1,38.1936,-85.7119,2015,7117,81,285,365,0,0,0.0,0.0,0,0.338106,0.130154,1.6,1.6,1.6,1.5,1.6,1.4,0.7,0.7,0.6,0.5,0.4,0.3,0.2
265,1046643,6,25,1003,42101,1,32.79222,-115.56306,2003,5622,64,254,365,0,0,0.0,0.0,0,0.138652,0.244451,2.6,2.6,2.4,2.2,2.6,2.4,1.0,0.9,0.6,0.4,0.2,0.0,0.0
266,1047582,39,35,48,42101,1,41.49984,-81.68656,1991,8319,95,344,365,0,0,0.0,0.0,0,1.43974,0.834701,5.8,5.8,5.7,5.6,5.8,5.7,3.9,3.5,3.0,2.6,1.9,1.3,0.5
